"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9"
"1",-2.09090209469917,-1.1564884546986,1.58215204248178,-0.12832296090321,-0.714268201569358,0.129197850239915,1.48016327384984,0.792240284464308,-1.12598305935437,-0.333201815525218,0.0169570197639162
"2",1.56781208625811,-0.010171265099055,-1.07593400447865,0.0231407363948351,1.7338525027283,-0.935001228701815,-1.15508299216204,-0.915826860291906,0.225969571070447,0.747660114732809,-1.00605126003435
"3",3.08748383756746,1.51240028874789,0.357153527732661,-0.0384628437037812,-0.920295825563322,-0.658422540266466,1.54049149709373,0.149456476805068,0.056536428866847,1.45702835682139,-0.100697667313895
"4",0.948834419110389,0.496178798658278,0.230273021476146,-0.330439623994785,-1.97341173551958,2.39976804048671,-0.197085988254946,-0.0634679375094054,-1.31205879374815,-1.45855721713089,-0.332857198563804
"5",3.07012333568451,1.95566279203457,0.067522449523258,-0.89112134411179,0.869172805860545,-1.64128968353383,-0.0492809319412351,0.109988450046889,0.87453380432532,0.252712859629426,-0.788331430546122
"6",1.85974577406025,2.51261290369756,-2.09300978524624,-0.946245540703489,0.855181234123051,0.600084879230641,-0.838267685074147,-0.717649413137702,0.148440007982575,-0.523874416309014,1.77582309305674
"7",0.711678876067253,1.04648907160099,-1.57065020593646,-0.581594036731499,0.805789304626285,-1.63508954074773,0.455932143630834,0.164104872005025,-1.41252122738951,-0.402150451745067,0.631489444153944
"8",1.41317238371622,-0.839405565952438,-0.753214126507805,-0.0216619908249742,-0.00794412813794291,-1.34070800894427,-1.49561613863411,-2.63641660124957,-0.154675048735654,0.804119441783098,-0.282328952019657
"9",2.82011594654903,2.34320610720823,-0.704349644836789,-1.19208382390866,0.530029522544577,1.02052593750917,-0.194002984422453,1.23195508230222,0.777621230166598,1.27250556137777,0.463535797986554
"10",-1.73813875592083,0.882399517607588,-0.491158791913714,0.989699775412101,-1.5569088734385,-1.80818737828287,-1.35838690116876,1.05952017181094,-1.14421696423973,-1.01981731973763,0.803268074366442
"11",1.36941600958376,1.57040860546397,-0.0900591853918781,0.22226749496372,0.140401566896412,0.674404069462586,0.965929507608914,-0.629180607608548,0.293858886081822,0.553135775039739,-0.995067332022824
"12",3.45478496021208,1.7391129984546,-0.153724517334898,1.39614722642717,0.836129311895498,-0.24734552278442,-0.243353766423417,0.960801903635249,-0.276764820300357,0.35383827605489,-0.174888716056777
